PID,BldgArea,SoldPrice,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQual,CentralAir,X1FloorSF,X2FloorSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorchSF,3SsnPorchSF,ScreenPorchSF,PoolArea,PoolQual,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_CBlock,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Wood,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Elev,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_ConLD,SaleType_ConLI,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
531384030,1657,189000,43.0,14565,1,0.0,2,4,1,7,5,1994,1995,145.0,4.0,0.0,5.0,0.0,0.0,6.0,537.0,1.0,0.0,295.0,832.0,5,1,832,825,0.0,0.0,2,1,3,1,4,6,8,0,0.0,1994.0,2.0,2.0,483.0,3.0,3.0,2,144,74,0,0,0,0,0.0,0.0,2000,11,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534128050,1258,145000,80.0,11040,1,0.0,4,4,1,6,7,1971,2004,144.0,4.0,4.0,0.0,0.0,0.0,5.0,656.0,1.0,0.0,602.0,1258.0,5,1,1258,0,0.0,1.0,2,0,3,1,4,5,8,0,0.0,1971.0,2.0,2.0,528.0,3.0,3.0,2,55,0,0,216,0,0,0.0,0.0,0,10,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
528168030,2400,290000,96.0,13262,1,0.0,3,4,1,8,5,2003,2004,186.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1082.0,1082.0,5,1,1105,1295,0.0,0.0,3,1,4,1,4,10,8,1,4.0,2003.0,3.0,3.0,730.0,3.0,3.0,2,114,40,0,0,0,0,0.0,0.0,0,6,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528174010,1362,194700,61.0,7577,1,0.0,3,4,1,6,5,2005,2006,256.0,4.0,0.0,5.0,0.0,0.0,5.0,20.0,1.0,0.0,1342.0,1362.0,5,1,1362,0,0.0,0.0,2,0,2,1,4,6,8,1,4.0,2005.0,2.0,2.0,460.0,3.0,3.0,2,192,28,0,0,0,0,0.0,0.0,0,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528174060,1306,196000,34.0,5381,1,0.0,3,4,1,6,5,2005,2005,135.0,4.0,0.0,5.0,0.0,0.0,5.0,900.0,1.0,0.0,406.0,1306.0,5,1,1306,0,1.0,0.0,2,0,1,1,4,5,8,1,4.0,2005.0,2.0,2.0,624.0,3.0,3.0,2,170,63,0,0,0,0,0.0,0.0,0,8,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534476100,1216,135000,80.0,9600,1,0.0,4,4,1,5,5,1951,1951,144.0,0.0,0.0,0.0,0.0,0.0,5.0,996.0,1.0,0.0,60.0,1056.0,5,1,1216,0,1.0,0.0,1,0,3,1,3,7,8,0,0.0,1951.0,2.0,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534250370,2715,299800,74.0,8963,1,0.0,3,4,1,8,9,1976,1996,289.0,5.0,4.0,0.0,5.0,0.0,6.0,575.0,5.0,80.0,487.0,1142.0,5,1,1175,1540,0.0,1.0,3,1,4,1,4,11,8,2,3.0,1994.0,3.0,2.0,831.0,3.0,3.0,2,0,204,0,0,0,0,0.0,0.0,0,7,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528326110,2172,291000,74.0,11000,1,0.0,4,4,1,9,5,2000,2000,295.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1519.0,1519.0,5,1,1533,639,0.0,0.0,2,1,4,1,5,8,8,1,3.0,2000.0,2.0,3.0,687.0,3.0,3.0,2,162,153,0,0,0,0,0.0,0.0,0,6,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528429070,1578,240000,74.0,13253,1,0.0,3,4,1,7,5,2006,2006,128.0,4.0,0.0,6.0,0.0,0.0,6.0,1096.0,1.0,0.0,482.0,1578.0,4,1,1578,0,1.0,0.0,2,0,3,1,4,7,8,1,4.0,2006.0,1.0,3.0,642.0,3.0,3.0,2,0,26,0,0,0,0,0.0,0.0,0,5,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535154050,1188,142000,74.0,12160,1,0.0,3,4,1,5,5,1959,1959,180.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,1.0,0.0,188.0,1188.0,2,1,1188,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1959.0,2.0,2.0,531.0,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
909428190,1640,224000,74.0,14778,1,0.0,3,4,1,6,7,1954,2006,72.0,4.0,0.0,0.0,0.0,0.0,4.0,728.0,1.0,0.0,568.0,1296.0,5,1,1640,0,1.0,0.0,1,0,3,1,4,7,8,1,4.0,1993.0,1.0,2.0,924.0,3.0,3.0,2,108,0,0,216,0,0,0.0,0.0,0,11,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
906380170,1220,194000,64.0,7406,1,0.0,4,4,1,7,5,2006,2006,84.0,4.0,0.0,5.0,0.0,0.0,6.0,684.0,1.0,0.0,515.0,1199.0,5,1,1220,0,1.0,0.0,2,0,2,1,4,6,8,0,0.0,2006.0,2.0,2.0,632.0,3.0,3.0,2,105,54,0,0,0,0,0.0,0.0,0,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527212060,2541,349265,98.0,12328,1,0.0,3,4,1,8,5,2005,2005,146.0,4.0,0.0,6.0,0.0,0.0,6.0,986.0,1.0,0.0,163.0,1149.0,5,1,1164,1377,1.0,0.0,3,1,4,1,5,10,8,1,4.0,2005.0,3.0,3.0,729.0,3.0,3.0,2,120,32,0,0,0,0,0.0,0.0,0,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
909475300,1680,222000,74.0,21695,1,0.0,3,4,1,6,9,1988,2007,260.0,4.0,4.0,5.0,0.0,0.0,6.0,808.0,1.0,0.0,72.0,880.0,5,1,1680,0,1.0,0.0,2,0,3,1,4,5,8,1,4.0,1988.0,3.0,2.0,540.0,3.0,3.0,2,292,44,0,182,0,0,0.0,0.0,0,12,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
916455070,1296,220000,74.0,6853,1,0.0,3,4,1,8,5,2001,2002,136.0,4.0,0.0,6.0,0.0,0.0,6.0,1005.0,1.0,0.0,262.0,1267.0,5,1,1296,0,1.0,0.0,2,0,2,1,4,6,8,0,0.0,2001.0,3.0,2.0,471.0,3.0,3.0,2,192,25,0,0,0,0,0.0,0.0,0,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528118040,2758,418000,118.0,13654,1,0.0,3,4,1,9,5,2005,2006,365.0,4.0,0.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,1704.0,1704.0,5,1,1722,1036,0.0,0.0,2,1,4,1,5,9,8,1,5.0,2005.0,3.0,3.0,814.0,3.0,3.0,2,282,55,0,0,0,0,0.0,0.0,0,5,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535402330,2634,200000,91.0,11643,1,0.0,4,4,1,5,5,1969,1969,368.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,748.0,1248.0,3,1,1338,1296,1.0,1.0,2,2,6,2,3,12,8,0,0.0,1969.0,1.0,4.0,968.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528344060,1924,280000,78.0,12011,1,0.0,3,4,1,8,5,1998,1998,530.0,4.0,0.0,5.0,0.0,0.0,6.0,956.0,1.0,0.0,130.0,1086.0,5,1,1086,838,1.0,0.0,2,1,3,1,4,7,8,1,3.0,1998.0,2.0,2.0,592.0,3.0,3.0,2,208,75,0,0,374,0,0.0,0.0,0,6,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528228285,1145,160000,43.0,3203,1,0.0,4,4,1,7,5,2006,2006,14.0,4.0,0.0,5.0,0.0,0.0,6.0,16.0,1.0,0.0,1129.0,1145.0,5,1,1145,0,0.0,0.0,2,0,2,1,4,6,8,0,0.0,2006.0,3.0,2.0,437.0,3.0,3.0,2,100,116,0,0,0,0,0.0,0.0,0,1,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534403370,1445,158000,74.0,12095,1,0.0,3,4,1,6,6,1964,1964,115.0,0.0,4.0,0.0,0.0,4.0,3.0,564.0,1.0,0.0,563.0,1127.0,3,1,1445,0,0.0,0.0,1,1,3,1,3,7,8,1,2.0,1964.0,2.0,2.0,645.0,3.0,3.0,2,180,0,0,0,0,0,0.0,3.0,0,8,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535450220,1082,119200,60.0,11664,1,0.0,4,4,1,6,5,1948,1950,206.0,0.0,0.0,0.0,3.0,0.0,4.0,336.0,1.0,0.0,746.0,1082.0,3,1,1082,0,0.0,0.0,1,0,2,1,3,5,8,1,4.0,1948.0,1.0,1.0,240.0,3.0,3.0,2,0,130,0,0,0,0,0.0,0.0,0,11,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
533210020,1224,173733,30.0,3000,1,1.0,4,4,1,6,5,2009,2009,76.0,4.0,0.0,5.0,0.0,0.0,6.0,294.0,1.0,0.0,318.0,612.0,5,1,612,612,0.0,0.0,2,1,2,1,4,4,8,0,0.0,2009.0,2.0,2.0,528.0,3.0,3.0,2,0,234,0,0,0,0,0.0,0.0,0,6,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
907201160,1388,157500,50.0,8340,1,0.0,3,4,1,6,6,1977,1977,62.0,0.0,0.0,5.0,0.0,0.0,6.0,509.0,1.0,0.0,166.0,675.0,3,1,686,702,0.0,0.0,1,1,3,1,3,6,8,0,0.0,1977.0,1.0,1.0,317.0,3.0,3.0,2,406,36,0,0,0,0,0.0,0.0,0,12,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905451050,1488,135000,80.0,12048,1,0.0,4,4,1,5,6,1952,2002,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1488,0,0.0,0.0,1,0,3,1,3,7,8,1,5.0,2002.0,2.0,2.0,569.0,3.0,3.0,2,0,189,36,0,348,0,0.0,0.0,0,4,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528114050,1976,440000,110.0,14977,1,0.0,3,4,1,8,5,2006,2007,304.0,4.0,0.0,6.0,0.0,4.0,6.0,1350.0,1.0,0.0,626.0,1976.0,5,1,1976,0,1.0,0.0,2,0,2,1,4,7,8,1,5.0,2006.0,2.0,3.0,908.0,3.0,3.0,2,250,63,0,0,0,0,0.0,0.0,0,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
